ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,2
463903,Male,No,26,No,Entertainment,0.0,Low,2.0,2
466378,Male,Yes,58,No,Executive,4.0,High,3.0,4
459270,Male,Yes,65,Yes,Homemaker,0.0,High,2.0,4
461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,3
461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,3
465214,Male,Yes,25,No,Engineer,14.0,Low,1.0,3
461212,Female,No,30,No,Homemaker,10.0,Low,6.0,2
466080,Male,,33,No,Marketing,1.0,High,1.0,4
463608,Male,Yes,25,Yes,,,Low,,3
461697,Male,Yes,79,No,Lawyer,1.0,Low,1.0,4
459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,4
461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,1
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,0
460934,Female,No,25,No,Doctor,0.0,Low,2.0,2
466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,1
465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,4
463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,3
465785,Male,No,21,No,Healthcare,3.0,Low,7.0,2
462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,1
459898,Male,Yes,45,Yes,Artist,0.0,Average,2.0,3
463790,Male,Yes,51,No,Executive,0.0,Low,4.0,3
465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0,1
465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0,1
463405,Male,Yes,45,No,Marketing,1.0,Low,2.0,4
460648,Female,,29,No,Homemaker,8.0,Low,1.0,0
464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,0
459358,Female,No,56,Yes,Lawyer,,Low,2.0,1
459152,Female,No,40,Yes,Artist,8.0,Low,2.0,1
464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,4
466481,Male,No,40,Yes,Artist,2.0,Low,1.0,1
462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,3
460636,Male,Yes,45,Yes,Artist,2.0,Average,3.0,3
463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,0
463239,Female,No,30,No,Doctor,1.0,Low,3.0,2
460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,3
466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,0
463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0,0
467632,Female,Yes,88,Yes,Artist,1.0,High,2.0,0
465339,Female,No,27,No,Marketing,0.0,Low,3.0,2
467611,Male,No,39,Yes,Artist,9.0,Low,1.0,1
462732,Female,Yes,41,Yes,Artist,,Low,1.0,0
465481,Female,No,28,No,Artist,1.0,Low,4.0,2
459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0,3
464896,Male,Yes,76,No,Executive,1.0,High,2.0,4
460414,Female,No,33,Yes,Healthcare,0.0,Low,1.0,1
461420,Female,Yes,59,Yes,Doctor,5.0,Low,2.0,0
463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,0
459546,Female,Yes,81,No,Lawyer,,High,2.0,4
463796,Female,No,33,No,Engineer,1.0,Low,3.0,2
459236,Female,Yes,86,No,Lawyer,0.0,High,2.0,4
459593,Male,No,19,No,Healthcare,,Low,4.0,2
466576,Female,No,20,No,Healthcare,0.0,Low,4.0,2
460633,Male,Yes,37,Yes,,,High,2.0,3
462012,Female,No,25,No,Healthcare,0.0,Low,8.0,2
461198,Female,No,89,Yes,Lawyer,,Low,1.0,4
462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,1
460171,Female,Yes,62,Yes,Artist,0.0,High,2.0,0
466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0,0
465418,Male,No,39,Yes,Artist,0.0,Low,1.0,1
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,2
463254,Female,Yes,37,No,Executive,0.0,High,2.0,0
461456,Female,No,40,No,Marketing,0.0,Low,1.0,2
461557,Male,No,38,Yes,Artist,6.0,Low,4.0,1
462946,Male,Yes,52,No,Artist,1.0,Low,2.0,3
463616,Female,Yes,48,No,Engineer,1.0,Average,5.0,0
462593,Female,Yes,60,No,Engineer,1.0,Average,5.0,0
464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,1
459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,3
466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,4
462223,Male,Yes,78,No,,0.0,Low,1.0,3
462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,3
464268,Female,No,51,Yes,Artist,0.0,Low,1.0,1
461305,Male,No,22,No,Healthcare,1.0,Low,3.0,2
462006,Male,Yes,28,Yes,Artist,1.0,Average,2.0,3
463917,Female,No,22,No,Healthcare,1.0,Low,8.0,2
463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,4
465780,Female,No,23,No,Healthcare,1.0,Low,4.0,2
464795,Female,No,31,No,Engineer,1.0,Low,8.0,2
467596,Male,Yes,37,No,Artist,1.0,Low,5.0,3
459250,Male,Yes,50,Yes,Doctor,1.0,Average,4.0,3
462680,Male,Yes,42,Yes,Doctor,,Average,4.0,3
460468,Female,No,50,Yes,Executive,1.0,Low,1.0,1
466131,Female,No,43,Yes,Artist,1.0,Low,1.0,1
461311,Male,No,20,No,Marketing,0.0,Low,4.0,2
464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,1
462299,Female,No,33,No,Healthcare,7.0,Low,6.0,2
466165,Female,No,49,Yes,Artist,0.0,Low,1.0,1
462177,Male,No,43,,Artist,6.0,Low,5.0,1
460237,Female,No,40,Yes,Healthcare,9.0,Low,1.0,1
459087,Female,No,21,No,Doctor,0.0,Low,3.0,2
464971,Female,Yes,36,No,Engineer,1.0,Low,5.0,2
460472,Male,Yes,49,No,Doctor,1.0,Average,3.0,3
461145,Female,Yes,36,Yes,Entertainment,0.0,Low,2.0,0
466982,Male,Yes,56,Yes,Artist,,Average,2.0,3
466061,Female,No,41,,,2.0,Low,1.0,1
465960,Female,No,32,Yes,Marketing,8.0,Low,1.0,1
462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,0
465555,Female,Yes,66,No,Lawyer,,High,2.0,4
462096,Female,No,43,Yes,Homemaker,,Low,1.0,1
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,3
459372,Female,No,27,Yes,Healthcare,,Low,4.0,2
463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,0
463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,0
464850,Female,,51,No,Artist,,Average,3.0,0
462978,Male,Yes,43,No,Entertainment,,Average,3.0,3
461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,3
461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,3
464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0,3
466336,Male,,23,No,Healthcare,3.0,Low,4.0,2
459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0,3
466617,Female,No,23,No,Healthcare,4.0,Low,3.0,2
465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,0
459312,Male,No,22,No,Healthcare,1.0,Low,4.0,2
459525,Female,Yes,62,Yes,Artist,,High,3.0,0
467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,0
461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0,0
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,4
459292,Male,No,46,Yes,Artist,1.0,Low,2.0,1
460115,Female,No,28,Yes,Healthcare,,Low,1.0,1
463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0,1
463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,3
467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0,3
466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,0
460409,Female,No,43,Yes,Artist,8.0,Low,4.0,1
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,4
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,1
464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,3
461676,Female,No,29,Yes,Engineer,1.0,Low,1.0,1
462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0,3
467597,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0,4
459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,0
459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,3
463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,1
464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,2
465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,3
462412,Male,Yes,71,No,Artist,1.0,Low,5.0,3
464279,Male,Yes,53,No,Executive,1.0,Low,5.0,3
465466,Male,,31,No,Healthcare,1.0,Low,3.0,2
463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,3
464230,Male,No,33,No,Engineer,0.0,Low,4.0,2
465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,1
467600,Male,Yes,41,Yes,Engineer,,Average,5.0,3
461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,1
464328,Male,Yes,84,No,Lawyer,1.0,High,2.0,4
462797,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0,3
461008,Male,No,26,No,Healthcare,1.0,Low,4.0,2
461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,0
462283,Male,No,25,No,Healthcare,4.0,Low,5.0,2
467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,3
463727,Female,No,27,No,Doctor,0.0,Low,5.0,2
467174,Male,Yes,41,No,Executive,0.0,High,3.0,3
459497,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0,4
464407,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0,0
462738,Female,No,28,Yes,Healthcare,,Low,3.0,1
465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,0
462957,Male,Yes,58,No,Executive,1.0,High,5.0,3
465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,1
464359,Female,No,37,Yes,Artist,0.0,Low,3.0,1
461838,Male,Yes,49,Yes,Artist,0.0,Low,1.0,3
464624,Male,No,39,Yes,Entertainment,3.0,Low,2.0,1
459034,Female,No,21,No,Healthcare,,Low,5.0,2
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,4
459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,0
463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,3
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,3
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,3
464031,Female,No,23,No,Healthcare,1.0,Low,4.0,2
464287,Male,Yes,35,Yes,Artist,,Average,3.0,3
466069,Female,Yes,49,Yes,Artist,0.0,High,4.0,0
460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,2
464348,Male,No,43,Yes,Artist,1.0,Low,2.0,1
460904,Female,No,35,No,Entertainment,1.0,Low,1.0,1
466484,Female,Yes,52,No,Executive,1.0,Low,1.0,0
467663,Male,Yes,31,No,Doctor,,Average,2.0,3
467885,Female,No,43,Yes,Doctor,0.0,Low,,1
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,3
460601,Female,Yes,37,Yes,,0.0,Low,3.0,0
464297,Male,No,26,No,Artist,8.0,Low,5.0,2
462322,Female,No,49,Yes,Artist,1.0,Low,2.0,1
459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0,1
461003,Male,No,30,No,Executive,13.0,Low,4.0,2
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,1
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,1
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,3
464741,Male,Yes,71,No,Executive,1.0,High,,4
460484,Female,No,23,No,Healthcare,4.0,Low,7.0,2
462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,4
465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,0
461689,Male,No,33,Yes,Artist,1.0,Low,2.0,1
464846,Male,No,25,No,Entertainment,8.0,Low,2.0,2
462254,Male,Yes,38,No,Executive,1.0,Average,5.0,3
462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,3
467806,Male,Yes,62,Yes,Artist,1.0,High,2.0,3
461173,Male,Yes,45,Yes,Artist,1.0,Low,4.0,3
465912,Female,No,63,Yes,Artist,1.0,Low,2.0,1
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,0
465135,Female,No,25,No,Engineer,1.0,Low,1.0,1
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,1
459147,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,4
464611,Male,No,31,Yes,Artist,1.0,Low,4.0,1
460356,Male,No,22,No,Healthcare,1.0,Low,4.0,2
461467,Female,Yes,73,,Lawyer,,High,2.0,4
461591,Female,No,33,No,Engineer,1.0,Low,2.0,2
466505,Female,Yes,42,No,Artist,8.0,High,5.0,0
463112,Male,Yes,70,Yes,Lawyer,,Low,1.0,4
464717,Male,Yes,25,No,Executive,4.0,High,8.0,3
459051,Male,Yes,66,Yes,Artist,,Average,2.0,3
464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,0
462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0,0
463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,0
464196,Female,,36,Yes,Entertainment,8.0,Low,1.0,0
459262,Female,No,31,No,Entertainment,9.0,Low,4.0,2
467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,0
460992,Male,Yes,57,No,Executive,0.0,High,4.0,4
459950,Female,No,40,Yes,Artist,0.0,Low,1.0,1
461053,Male,Yes,39,No,Executive,,High,4.0,3
467461,Female,Yes,45,Yes,Artist,8.0,High,3.0,0
463779,Female,No,32,No,Healthcare,0.0,Low,,2
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,1
463918,Female,No,22,No,Healthcare,0.0,Low,4.0,2
464326,Female,No,38,Yes,Artist,1.0,Low,3.0,1
465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0,3
463872,Male,Yes,78,No,Lawyer,1.0,High,2.0,4
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,0
467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,3
461307,Male,No,23,No,Healthcare,1.0,Low,4.0,2
463509,Male,No,43,No,Artist,0.0,Low,1.0,1
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,3
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,4
460034,Female,Yes,38,Yes,Artist,8.0,Low,1.0,0
460650,Female,,20,No,Homemaker,13.0,Low,1.0,2
466738,Female,No,27,Yes,Healthcare,0.0,Low,,1
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,3
467253,Female,No,35,Yes,Engineer,,Low,2.0,1
462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,3
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,0
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,1
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,2
459570,Male,No,27,Yes,Healthcare,,Low,3.0,1
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,0
459437,Male,Yes,68,Yes,Lawyer,,High,2.0,4
466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,3
461737,Female,Yes,48,Yes,Doctor,1.0,Average,6.0,0
460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0,3
461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0,1
463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,1
465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0,1
461732,Female,Yes,46,Yes,Artist,1.0,Average,2.0,0
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,1
460257,Female,No,28,Yes,Healthcare,1.0,Low,6.0,2
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0,0
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,4
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,3
461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,0
467659,Male,Yes,66,Yes,Entertainment,0.0,Average,2.0,3
466859,Male,No,22,No,Healthcare,0.0,Low,5.0,2
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,1
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,0
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,4
460503,Male,No,41,Yes,Entertainment,0.0,Low,2.0,1
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,4
459981,Male,No,41,Yes,Artist,7.0,Low,1.0,1
463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,0
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,3
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,3
467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,0
459581,Female,No,35,No,,,Low,,2
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,0
464240,Male,Yes,52,No,Engineer,,Low,1.0,3
461424,Male,Yes,63,No,Healthcare,0.0,Average,4.0,4
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,0
463566,Female,Yes,41,Yes,Homemaker,,Average,4.0,0
459995,Female,No,38,No,Artist,4.0,Low,2.0,1
465896,Male,No,32,No,Doctor,2.0,Low,2.0,2
463639,Male,No,31,No,Healthcare,0.0,Low,6.0,2
463292,Male,Yes,36,No,Executive,1.0,High,3.0,3
462484,Male,Yes,67,Yes,Artist,0.0,Low,1.0,3
459680,Male,No,41,Yes,Entertainment,,Low,1.0,1
465198,Male,Yes,53,Yes,Entertainment,8.0,Average,4.0,3
467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0,3
465817,Male,Yes,56,No,Executive,0.0,Low,2.0,3
467661,Female,Yes,45,Yes,Artist,,High,,0
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,4
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,0
460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0,0
465535,Female,No,29,No,Entertainment,9.0,Low,,2
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,1
461106,Male,No,18,No,Healthcare,1.0,Low,4.0,2
465860,Female,,31,Yes,Doctor,1.0,Low,3.0,0
463379,Male,No,29,No,Marketing,1.0,Low,7.0,2
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,4
466396,Female,No,19,No,Healthcare,1.0,Low,5.0,2
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,3
463418,Male,Yes,53,No,Executive,1.0,High,4.0,3
467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0,0
465518,Female,Yes,43,Yes,Artist,1.0,Average,3.0,0
461964,Female,No,23,No,Healthcare,0.0,Low,4.0,2
463190,Female,Yes,61,Yes,Artist,0.0,Average,2.0,0
461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,3
467496,Female,Yes,63,Yes,,4.0,Average,3.0,0
466082,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,4
461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0,3
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,3
461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0,3
461030,Female,No,19,No,Healthcare,8.0,Low,5.0,2
459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,4
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,3
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0,3
467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0,0
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,2
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,3
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,2
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,3
466102,Female,No,33,No,Healthcare,1.0,Low,6.0,2
464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0,3
463078,Male,Yes,86,No,Executive,0.0,High,2.0,4
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,3
461151,Male,No,32,Yes,Artist,0.0,Low,3.0,1
466397,Male,No,20,No,Healthcare,0.0,Low,3.0,2
463743,Male,No,32,No,Artist,0.0,Low,4.0,2
467753,Female,Yes,69,No,Artist,0.0,High,2.0,0
465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0,1
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,4
465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0,0
466811,Male,No,22,No,Healthcare,0.0,Low,,2
467158,Female,No,25,No,Healthcare,0.0,Low,,2
465578,Male,No,33,Yes,Healthcare,4.0,Low,1.0,1
466560,Male,Yes,40,No,Executive,0.0,Average,4.0,3
459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,0
466440,Male,Yes,23,No,Executive,1.0,High,9.0,3
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,0
460851,Male,Yes,69,No,Doctor,0.0,Average,3.0,3
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,4
460222,Female,,72,Yes,Lawyer,4.0,High,,4
460462,Female,No,20,No,Marketing,1.0,Low,3.0,2
459440,Female,No,53,Yes,Artist,1.0,Low,1.0,1
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,0
465772,Female,Yes,53,Yes,Engineer,0.0,Low,4.0,0
462218,Male,Yes,53,No,Executive,0.0,Average,5.0,3
467673,Male,Yes,50,No,Executive,0.0,High,4.0,3
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,0
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,4
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,1
462080,Female,No,42,Yes,Artist,8.0,Low,1.0,1
459330,Male,No,33,No,Marketing,11.0,Low,9.0,2
467058,Male,Yes,82,No,Executive,1.0,High,2.0,4
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,3
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,3
463697,Female,No,32,Yes,Artist,6.0,Low,7.0,2
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,2
465995,Male,No,27,No,Entertainment,0.0,Low,3.0,2
461293,Male,No,22,No,Healthcare,0.0,Low,4.0,2
467020,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,4
461153,Female,Yes,32,Yes,Artist,,High,3.0,0
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,4
465154,Male,No,22,No,Healthcare,1.0,Low,2.0,2
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,0
467583,Male,Yes,47,Yes,Executive,9.0,Low,,3
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,3
467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,3
466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,1
463417,Male,Yes,59,Yes,Artist,,Low,,3
466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,0
464564,Female,No,37,Yes,Artist,8.0,Low,,1
463203,Female,No,20,No,Healthcare,1.0,Low,3.0,2
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,3
466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,0
462383,Female,No,46,No,Engineer,1.0,Low,3.0,2
462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,3
463988,Female,Yes,35,Yes,Entertainment,9.0,Average,2.0,0
466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,0
460826,Female,No,32,Yes,Artist,0.0,Low,3.0,1
466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,4
467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,0
465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,3
461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,0
460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,4
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,3
466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,1
461817,Female,No,25,No,Doctor,1.0,Low,3.0,2
459187,Female,Yes,52,No,Doctor,0.0,Average,3.0,0
464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,3
462752,Female,No,26,No,Healthcare,,Low,1.0,2
459814,Female,No,49,Yes,Artist,0.0,Low,3.0,1
460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,2
467169,Male,No,53,Yes,Artist,0.0,Low,1.0,1
461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,1
462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,1
463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,4
463924,Female,No,40,Yes,Artist,1.0,Low,1.0,1
462105,Male,Yes,47,No,Executive,,High,4.0,3
462794,Male,No,27,No,Healthcare,10.0,Low,5.0,2
462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,3
465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,4
465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,3
465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,1
463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,3
463176,Male,Yes,39,Yes,Artist,,Average,4.0,3
462141,Female,No,39,Yes,Artist,9.0,Low,1.0,1
460760,Male,Yes,60,No,Artist,1.0,High,4.0,3
461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,1
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,0
462896,Male,Yes,58,Yes,Entertainment,,Low,2.0,3
467226,Female,No,20,No,Entertainment,1.0,Low,4.0,2
467228,Male,No,29,Yes,Healthcare,,Low,4.0,2
459800,Female,No,37,No,Engineer,0.0,Low,1.0,1
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,3
460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,3
466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,3
460373,Male,No,20,No,Healthcare,2.0,Low,3.0,2
466383,Male,,22,No,Healthcare,9.0,Low,3.0,2
463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,0
466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,0
465945,Female,No,52,Yes,Artist,0.0,Low,1.0,1
464825,Female,No,19,No,Healthcare,7.0,Low,1.0,1
462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,0
463477,Male,No,31,No,Healthcare,1.0,Low,4.0,2
465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,3
467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,0
464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,1
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,3
462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,3
461519,Male,No,35,No,Doctor,,Low,3.0,2
465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,1
461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,3
463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,3
466807,Female,,41,Yes,Healthcare,0.0,Low,1.0,0
459150,Female,No,49,Yes,Doctor,0.0,Low,1.0,1
467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,4
466395,Female,Yes,37,Yes,Doctor,2.0,High,2.0,0
465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,4
467194,Male,No,29,No,Entertainment,,Low,3.0,2
464189,Female,No,42,Yes,Artist,1.0,Low,2.0,1
466897,Male,,52,No,Doctor,0.0,High,3.0,3
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,0
460585,Male,No,49,No,Entertainment,1.0,Low,3.0,2
461217,Female,No,33,Yes,Engineer,1.0,Low,5.0,2
465759,Male,Yes,33,No,Artist,1.0,Low,3.0,3
463485,Female,No,25,No,Engineer,,Low,3.0,2
